Session ID,Title,Day,Date,Theatre,Start Time,End Time,OLDCategories,Categories,Description,Speaker 1 Name,Speaker 1 Job Title,Speaker 1 Company,Speaker 1 Profile URL,Speaker 2 Name,Speaker 2 Job Title,Speaker 2 Company,Speaker 2 Profile URL,Speaker 3 Name,Speaker 3 Job Title,Speaker 3 Company,Speaker 3 Profile URL,Speaker 4 Name,Speaker 4 Job Title,Speaker 4 Company,Speaker 4 Profile URL,Speaker 5 Name,Speaker 5 Job Title,Speaker 5 Company,Speaker 5 Profile URL,Session URL,Manual Ranking Bump
,How previous failures help me stop others failing,Day 1,13-May-26,Theatre 6  Bookkeepers,14:20,15:00,Practice Management / Progressive Practice,"Bookkeeping, HR & Leadership",,Tim Chilestone,Director,TCS Guernsey,,,,,,,,,,,,,,,,,,,FALSE
,Your Next Best Hire Has Never Had a Job,Day 1,13-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,15:00,15:20,"Scaling / Practice Growth, HR & People","Practice Management, HR & Leadership",,Zoe Whitman,CEO,Hey Monika (The Bookkeeper Training Academy Ltd),,,,,,,,,,,,,,,,,,,FALSE
,A no-nonsense marketing masterclass for accountants & bookkeepers,Day 1,13-May-26,Theatre 6  Bookkeepers,15:20,16:00,"Sales & Marketing / Branding, Marketing & Growth",Marketing & Growth,,Elizabeth Carter,Head of Marketing,Institute of Certified Bookkeepers (ICB),,,,,,,,,,,,,,,,,,,FALSE
,Break It and Rebuild It: How Bookkeepers Become Trusted Advisers in the Age of AI,Day 1,13-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,16:00,16:40,"AI, AI & Automation","AI & Automation, Bookkeeping, Advisory",,Jo Wood,Director,6 Figure Bookkeeper,,,,,,,,,,,,,,,,,,,FALSE
,The curious bookkeeper: Building a connected client centric practice,Day 1,13-May-26,Theatre 6  Bookkeepers,16:20,17:00,Practice Management / Progressive Practice,"Client Communication, Bookkeeping",,Bekka Prideaux,Director,SME Clutch,,,,,,,,,,,,,,,,,,,FALSE
,The power of networking: Turning connections into opportunities,Day 1,13-May-26,Theatre 6  Bookkeepers,17:20,18:00,"Sales & Marketing / Networking, Marketing & Growth",Marketing & Growth,,Gill Russel,Owner,The Gill Russel Consultancy,,,,,,,,,,,,,,,,,,,FALSE
,The future of bookkeeping,Day 2,14-May-26,Theatre 6  Bookkeepers,10:20,11:00,AI / Bookkeeping,"AI & Automation, Bookkeeping",,Claire Bartlett,Founder,Arden Bookkeeping,,,,,,,,,,,,,,,,,,,FALSE
,Ahead of the curve: Navigating the new era of bookkeeping,Day 2,14-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,11:00,11:40,Bookkeeping,Bookkeeping,,Ami Copeland,CEO,ICB,,,,,,,,,,,,,,,,,,,FALSE
,Bookkeeping in 2026: The six skills that count,Day 2,14-May-26,Theatre 6  Bookkeepers,11:20,12:00,Bookkeeping,Bookkeeping,,Vanessa Aradia,Head of Learning and Development,ICB,,,,,,,,,,,,,,,,,,,FALSE
,Sole Practitioner  Be Proud and Be You,Day 2,14-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,12:00,12:20,Practice Management / Progressive Practice,"Practice Management, Mental Health & Wellbeing",,Natasha Everard,Bookkeeper Superhero,Bewitching Bookkeeping,,,,,,,,,,,,,,,,,,,FALSE
,The rise of the AI bookkeeper: How practices can prepare for what comes next,Day 2,14-May-26,Theatre 6  Bookkeepers,12:20,13:00,"AI, AI & Automation","AI & Automation, Bookkeeping",,Zoe Whitman,Co-founder,6 Figure Bookkeeper,,,,,,,,,,,,,,,,,,,FALSE
,From data entry to decision maker: Why the future of bookkeeping is more human but more demanding than ever,Day 2,14-May-26,Theatre 6  Bookkeepers,13:20,14:00,Bookkeeping / AI,"AI & Automation, Bookkeeping",,Lara Manton,Director,LJM Bookkeeping Ltd,,,,,,,,,,,,,,,,,,,FALSE
,Chasing someone else's dream,Day 2,14-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,14:00,14:40,Practice Management / Progressive Practice,"Bookkeeping, HR & Leadership",,Claire Bartlett,Founder,Arden Bookkeeping,,,,,,,,,,,,,,,,,,,FALSE
,How to niche: Sell more by selling to less,Day 2,14-May-26,Theatre 6  Bookkeepers,14:20,15:00,"Sales & Marketing / Scaling, Marketing & Growth",Marketing & Growth,,Sam Wai,Business Mentor & Bookkeeper,Immersif,,,,,,,,,,,,,,,,,,,FALSE
,"Ambition, Confidence, Experience  lessons from 15 years in Practice",Day 2,14-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,15:00,15:20,Practice Management / Progressive Practice,"Practice Management, Bookkeeping",,Lara Manton,Director,LJM Bookkeeping Ltd,,,,,,,,,,,,,,,,,,,FALSE
,How to grow and utilise an audience on YouTube,Day 2,14-May-26,Theatre 6  Bookkeepers,15:20,16:00,"Sales & Marketing / Social Media, Marketing & Growth",Marketing & Growth,,Will Boardman,Accounting Content Creator,Accounting Content Creator,,,,,,,,,,,,,,,,,,,FALSE
37697,How to spot the early warning signs of business distress  before it's too late,Day 2,14-May-26,Masterclasses,10:20,11:00,Insolvency,Insolvency,"During this session you will understand what is driving the current climate of business distress in the UK, what the 5 early warning signs of business distress are and an actionable takeaway for each one so that you can spot them. Finally, I will show you how you can embed these in to your accountancy practice or business.",Laurence Vogel,Marketing & Business Development Director,AABRS,https://www.accountex.co.uk/london/speakers/laurence-vogel/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-spot-the-early-warning-signs-of-business-distress-before-its-too-late/,FALSE
36959,"How to train your team for performance, compliance and retention",Day 2,14-May-26,Masterclasses,11:20,12:00,"Practice Management / Progressive Practice, HR & People","Practice Management, HR & Leadership","We explore the sweet spot to develop an actionable strategy to super-charge your training plans. The session will cover Key recruitment themes and the important part team development plays Future skills for professionals  staying ahead as client needs shift and evolve Feedback from the professional bodies on accountancy firm CPD compliance  top 5 tips to get ready for your next regulatory review. Planning and compliance  effective ways to plan the essential skills and compliance programme, and how it can be efficiently documented The session will feature case studies and on screen examples and allow time for Q&A",David Norris,Technical Director,20:20 Innovation,https://www.accountex.co.uk/london/speakers/david-norris/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-train-your-team-for-performance-compliance-and-retention/,FALSE
36335,How to build and scale a practice when you're starting from scratch: 0 to 100 clients in practical steps,Day 2,14-May-26,Masterclasses,12:20,13:00,"Scaling / Practice Growth, Marketing & Growth","Practice Management, Marketing & Growth","Starting a firm with no clients, no network and no built-in pipeline is daunting, but it's absolutely possible. After attending Accountex 2024, I launched an accountancy firm from scratch, and then grew it to 100 clients in just over a year. In this session you'll learn the practical steps I wish I'd known from day one, how to decide your firm identity, common pitfalls (so you can avoid them) and practical steps for attracting high quality, aligned clients. If you are just starting out or considering taking the leap to start your own firm, this is for you.",Emily Vass,Founder,Nourished,https://www.accountex.co.uk/london/speakers/emily-vass/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-build-and-scale-a-practice-when-youre-starting-from-scratch-0-to-100-clients-in-practical-steps/,FALSE
36373,How to get the important things done: The procrastination matrix + time-brain model,Day 2,14-May-26,Masterclasses,13:20,14:00,"Time Management / Productivity, Cyber Security","HR & Leadership, Mental Health & Wellbeing","Traditional time-management doesn't work for accountants juggling clients, deadlines, and interruptions. This session reveals why some tasks get done instantly while others sit on your list for weeks, and what to do about it. Participants will discover the Time Hacker Model: the 3 things that always drive our use or mis-use of time, and the Procrastination Matrix to identify what's blocking progress and how to tackle it. They will walk away with practical tools to stop procrastinating on high-value work and start getting the most important things done faster.",Vikki Yaffe,CEO / Founder,Time Hackers Ltd,https://www.accountex.co.uk/london/speakers/vikki-yaffe/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-get-the-important-things-done-the-procrastination-matrix-time-brain-model/,FALSE
36958,How to communicate positively and add value,Day 2,14-May-26,Masterclasses,14:20,15:00,"Practice Management / Progressive Practice, Marketing & Growth","HR & Leadership, Mental Health & Wellbeing","Discover how to communicate positively to your current and prospective clients using the most relevant marketing tools and software available to you. This session will look at what to say and how to say it, ensuring you can show consistency and clarity all while covering the pain points of your target market. Topics include: ¢ Why positive communication matters ¢ How and where you can communicate positively ¢ Understanding the right marketing channels for the right message ¢ Behaviours that create positive interactions ¢ How to effectively implement into your firm",Dave Goodyear,Associate Director - Marketing Services,20:20 Innovation,https://www.accountex.co.uk/london/speakers/dave-goodyear/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-communicate-positively-and-add-value/,FALSE
36354,How to build resilience and thrive through challenges,Day 2,14-May-26,Masterclasses,15:20,16:00,"Mental Health & Wellbeing, Data & Analytics, HR & People","HR & Leadership, Mental Health & Wellbeing","This is a practical, reflective session for those working in high-pressure, environments. Participants gain an understanding of how stress impacts thinking, emotions, energy and behavior & how resilience directly supports focus, confidence and sustainable success. The session combines insight, real-world examples & practical tools, guiding participants from understanding pressure to identifying what drains resilience & building strategies that support performance and wellbeing. It covers cognitive, emotional and social resilience, with a strong focus on self-talk, emotional regulation, boundaries and support.",Edel Walsh,Business Owner,Edel Walsh Coaching and Consulting,https://www.accountex.co.uk/london/speakers/edel-walsh/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-build-resilience-and-thrive-through-challenges/,FALSE
36349,Spreadsheets to stories: How to present with confidence and impact to non-finance stakeholders,Day 2,14-May-26,Theatre 1 - FD Show 1,10:20,11:00,How To Influence Up / How To Sell Yourself,HR & Leadership,"Numbers tell us what. Stories tell us why. Whether you are speaking to the board, communicating with internal teams, or addressing a room full of shareholders, the ability to present with confidence and clarity is a critical skill that all finance professionals must master in the modern workplace. In this interactive session, you will learn how to translate even the most complex financial data into a clear and compelling narrative and then deliver your message about those figures in a way that resonates with your stakeholders and helps them make better decisions (even if they don't usually understand numbers).",Kolarele Sonaike,Barrister & Communication Skills Coach,The Great Speech Consultancy,https://www.accountex.co.uk/london/speakers/kolarele-sonaike/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/spreadsheets-to-stories-how-to-present-with-confidence-and-impact-to-non-finance-stakeholders/,FALSE
