session_id,title,theatre,ai-start,ai-data-mess,mtd-volume,mtd-clients,margin,hiring,retention,burnout,docs,chasing,defensible-files,aml,disconnected,ai-roi,advisory,advisory-charge,winning,ai-team,cyber,penalties,frs102,portal,ai-govern,ai-skills,onboarding,month-end,bankfeeds,cpd,career,leadership,cashflow,pe,exit,outsource,niche,cross-border,rd,top_tags
auto-faster-tax-returns-with-cch-ifirm-personal-tax-day-1-13-00,"Faster tax returns with CCH iFirm Personal Tax","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-future-ready-accountant-what-leading-firms-are-already-d,"The future ready accountant: What leading firms are already doing","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-simplify-your-mtd-submissions-with-cch-ifirm-day-1-12-00,"Simplify your MTD submissions with CCH iFirm","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-integrating-ai-people-process-and-practice-day-1-14-30,"Integrating AI: People, process, and practice","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-integrating-ai-people-process-and-practice-day-2-10-00,"Integrating AI: People, process, and practice","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-inform-direct-work-smarter-not-harder-company-secretarial-ma,"Inform Direct: Work smarter, not harder – Company secretarial made simple","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-how-inform-direct-makes-eccta-easy-day-2-12-30,"How Inform Direct makes ECCTA easy!","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-unlock-the-power-of-myworkpapers-for-year-end-success-day-2-,"Unlock the Power of MyWorkpapers for Year-End Success","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-introducing-myworkpapers-essential-your-excel-transformed-da,"Introducing MyWorkpapers Essential: Your Excel, transformed","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-easiest-way-to-manage-payroll-with-brightpay-day-2-10-00,"The easiest way to manage payroll with BrightPay","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-time-attendance-made-easy-with-timekeeper-day-2-12-00,"Time & Attendance Made Easy with TimeKeeper","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-brightmanager-your-practice-powered-up-day-1-12-30,"BrightManager: your practice, powered up","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-brightmanager-your-practice-powered-up-day-2-11-30,"BrightManager: your practice, powered up","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-easiest-way-to-manage-payroll-with-brightpay-day-1-10-30,"The easiest way to manage payroll with BrightPay","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-time-attendance-made-easy-with-timekeeper-day-1-16-30,"Time & Attendance Made Easy with TimeKeeper","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-easiest-way-to-manage-payroll-with-brightpay-day-2-14-00,"The easiest way to manage payroll with BrightPay","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-how-to-produce-file-accounts-faster-with-brightaccountsprodu,"How to produce & file accounts faster with BrightAccountsProduction and BrightTax","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-bright-s-hmrc-recognised-mtd-solution-day-2-15-00,"Bright–s HMRC-recognised MTD Solution","Bright Theatre - Stand 1160",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-how-to-produce-file-accounts-faster-with-brightaccountsprodu,"How to produce & file accounts faster with BrightAccountsProduction and BrightTax","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-easiest-way-to-manage-payroll-with-brightpay-day-1-14-30,"The easiest way to manage payroll with BrightPay","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-bright-s-hmrc-recognised-mtd-solution-day-2-11-00,"Bright–s HMRC-recognised MTD Solution","Bright Theatre - Stand 1160",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-how-inform-direct-makes-eccta-easy-day-1-14-00,"How Inform Direct makes ECCTA easy!","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-bright-s-hmrc-recognised-mtd-solution-day-1-13-30,"Bright–s HMRC-recognised MTD Solution","Bright Theatre - Stand 1160",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-bright-s-hmrc-recognised-mtd-solution-day-1-10-00,"Bright–s HMRC-recognised MTD Solution","Bright Theatre - Stand 1160",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-streamline-your-audit-process-with-myworkpapers-day-2-13-30,"Streamline your Audit process with MyWorkpapers","Bright Theatre - Stand 1160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-sage-networking-day-1-16-30,"Sage Networking","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-q-a-panel-with-hmrc-day-1-11-15,"MTD Q&A Panel with HMRC","Sage Theatre - Stand 1220",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-mtd-q-a-panel-with-hmrc-day-2-10-00,"MTD Q&A Panel with HMRC","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-case-study-on-the-sale-of-an-it-managed-services-business-da,"Case Study on the Sale of an IT Managed Services Business","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-one-platform-ten-countries-how-freenow-unified-ap-across-eur,"One Platform, Ten Countries: How FREENOW Unified AP Across Europe","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-from-overspend-to-oversight-the-fd-s-guide-to-smarter-cloud-,"From Overspend to Oversight: The FD–s Guide to Smarter Cloud Financial Management","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-your-clients-are-doing-bookkeeping-in-banks-and-business-app,"Your Clients Are Doing Bookkeeping in Banks and Business Apps","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-in-the-banking-app-in-action-with-monzo-day-2-13-00,"MTD in the Banking App: In Action with Monzo","Sage Theatre - Stand 1220",0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-in-the-banking-app-in-action-with-monzo-day-1-13-30,"MTD in the Banking App: In Action with Monzo","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-p11ds-to-payrolling-what-you-need-to-know-day-2-14-00,"P11ds to Payrolling: What You Need to Know","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-ahead-of-the-curve-navigating-the-new-era-of-bookkeeping-day,"Ahead of the curve: Navigating the new era of bookkeeping","Bookkeepers' Circle @ Bookkeepers' Base Camp",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-chasing-someone-else-s-dream-day-2-14-00,"Chasing someone else–s dream","Bookkeepers' Circle @ Bookkeepers' Base Camp",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-more-than-you-think-what-sage-can-really-do-today-day-2-14-3,"More Than You Think: What Sage Can Really Do Today","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-making-sustainability-measurable-what-really-matters-day-2-1,"Making Sustainability Measurable: What Really Matters","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-2-10-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-2-11-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-employment-hero-payroll-day-1-10-20,"Employment Hero – Payroll","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-grace-hardy-apprenticeships-and-her-journey-with-taxcalc-day,"Grace Hardy – apprenticeships and her journey with TaxCalc","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-people-s-pension-auto-enrolment-pensions-day-2-10-35,"People–s Pension – Auto Enrolment & Pensions","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-roadmap-day-1-15-30,"TaxCalc | Engager Roadmap","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-roadmap-day-2-11-30,"TaxCalc | Engager Roadmap","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-1-13-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-1-11-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-2-12-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-2-13-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-1-15-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-1-12-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-1-10-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-taxcalc-engager-practice-suite-demonstration-day-1-14-00,"TaxCalc | Engager Practice Suite Demonstration","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-proposals-and-pricing-mastered-with-engager-day-1-10-30,"Proposals and Pricing, Mastered with Engager","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-the-complete-solution-delivered-by-taxcalc-engager-day-2,"MTD – the complete solution delivered by TaxCalc | Engager","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-pricing-for-mtd-staying-in-control-as-work-changes-day-1-12-,"Pricing for MTD: Staying in Control as Work Changes","Sage Theatre - Stand 1220",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-customer-stories-day-2-12-30,"Customer Stories","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-customer-stories-day-2-10-30,"Customer Stories","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-pricing-for-mtd-staying-in-control-as-work-changes-day-2-11-,"Pricing for MTD: Staying in Control as Work Changes","Sage Theatre - Stand 1220",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-mtd-the-complete-solution-delivered-by-taxcalc-engager-day-1,"MTD – the complete solution delivered by TaxCalc | Engager","TaxCalc Theatre - Stand 750",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-p11ds-to-payrolling-what-you-need-to-know-day-1-10-00,"P11ds to Payrolling: What You Need to Know","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-making-ai-work-in-your-firm-day-2-12-30,"Making AI Work in Your Firm","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
